19 Jul 2017 	1241.05
18 Jul 2017 	1242.18
17 Jul 2017 	1233.87
14 Jul 2017 	1228.42
13 Jul 2017 	1217.34
12 Jul 2017 	1220.3
11 Jul 2017 	1217.53
10 Jul 2017 	1214.19
07 Jul 2017 	1212.73
06 Jul 2017 	1224.97
05 Jul 2017 	1226.84
04 Jul 2017 	1223.1
03 Jul 2017 	1219.88
30 Jun 2017 	1241.42
29 Jun 2017 	1245.29
28 Jun 2017 	1249.08
27 Jun 2017 	1246.99
26 Jun 2017 	1244.04
23 Jun 2017 	1256.52
22 Jun 2017 	1250.24
21 Jun 2017 	1246.29
20 Jun 2017 	1242.88
19 Jun 2017 	1243.65
16 Jun 2017 	1253.59
15 Jun 2017 	1253.8
14 Jun 2017 	1260.63
13 Jun 2017 	1266.37
12 Jun 2017 	1265.7
09 Jun 2017 	1266.33
08 Jun 2017 	1277.89
07 Jun 2017 	1286.87
06 Jun 2017 	1293.89
05 Jun 2017 	1279.37
02 Jun 2017 	1278.9
01 Jun 2017 	1265.83
31 May 2017 	1268.71
30 May 2017 	1262.9
29 May 2017 	1266.39
26 May 2017 	1266.7
25 May 2017 	1255.35
24 May 2017 	1258.46
23 May 2017 	1250.85
22 May 2017 	1260.3
19 May 2017 	1255.55
18 May 2017 	1246.85
17 May 2017 	1260.92
16 May 2017 	1236.77
15 May 2017 	1230.4
12 May 2017 	1227.83
11 May 2017 	1224.75
10 May 2017 	1218.9
09 May 2017 	1221.03
08 May 2017 	1225.92
05 May 2017 	1228.01
04 May 2017 	1227.65
03 May 2017 	1237.65
02 May 2017 	1256.52
01 May 2017 	1256.18
28 Apr 2017 	1267.76
27 Apr 2017 	1263.85
26 Apr 2017 	1268.72
25 Apr 2017 	1263.67
24 Apr 2017 	1275.64
21 Apr 2017 	1283.62
20 Apr 2017 	1281.35
19 Apr 2017 	1279.71
18 Apr 2017 	1289.15
17 Apr 2017 	1284.26
14 Apr 2017 	1287.16
13 Apr 2017 	1287.31
12 Apr 2017 	1286.39
11 Apr 2017 	1274.01
10 Apr 2017 	1254.17
07 Apr 2017 	1254.06
06 Apr 2017 	1251.54
05 Apr 2017 	1255.34
04 Apr 2017 	1255.91
03 Apr 2017 	1253.22
31 Mar 2017 	1249.13
30 Mar 2017 	1242.34
29 Mar 2017 	1253.18
28 Mar 2017 	1251.56
27 Mar 2017 	1254.2
24 Mar 2017 	1243.29
23 Mar 2017 	1244.94
22 Mar 2017 	1248.42
21 Mar 2017 	1244.33
20 Mar 2017 	1233.92
17 Mar 2017 	1228.98
16 Mar 2017 	1226.1
15 Mar 2017 	1219.25
14 Mar 2017 	1198.67
13 Mar 2017 	1203.71
10 Mar 2017 	1204.49
09 Mar 2017 	1200.55
08 Mar 2017 	1207.76
07 Mar 2017 	1215.41
06 Mar 2017 	1224.86
03 Mar 2017 	1234.01
02 Mar 2017 	1233.89
01 Mar 2017 	1249.13
28 Feb 2017 	1247.86
27 Feb 2017 	1252.43
24 Feb 2017 	1256.63
23 Feb 2017 	1249.11
22 Feb 2017 	1237.02
21 Feb 2017 	1235.15
20 Feb 2017 	1237.5
17 Feb 2017 	1234.61
16 Feb 2017 	1238.64
15 Feb 2017 	1233.17
14 Feb 2017 	1227.59
13 Feb 2017 	1224.74
10 Feb 2017 	1233.07
09 Feb 2017 	1227.92
08 Feb 2017 	1241.2
07 Feb 2017 	1233.38
06 Feb 2017 	1235.03
03 Feb 2017 	1219.64
02 Feb 2017 	1215.31
01 Feb 2017 	1209.35
31 Jan 2017 	1210.27
30 Jan 2017 	1195.07
27 Jan 2017 	1190.77
26 Jan 2017 	1188.12
25 Jan 2017 	1200.19
24 Jan 2017 	1208.5
23 Jan 2017 	1217.71
20 Jan 2017 	1209.79
19 Jan 2017 	1204.32
18 Jan 2017 	1203.76
17 Jan 2017 	1216.65
16 Jan 2017 	1202.42
13 Jan 2017 	1196.97
12 Jan 2017 	1195.01
11 Jan 2017 	1191.19
10 Jan 2017 	1187.29
09 Jan 2017 	1180.9
06 Jan 2017 	1172.52
05 Jan 2017 	1179.87
04 Jan 2017 	1163.21
03 Jan 2017 	1158.46
30 Dec 2016 	1150.9
29 Dec 2016 	1157.67
28 Dec 2016 	1141.03
27 Dec 2016 	1138.49
26 Dec 2016 	1132.72
23 Dec 2016 	1133.57
22 Dec 2016 	1128.01
21 Dec 2016 	1131.19
20 Dec 2016 	1131.86
19 Dec 2016 	1137.56
16 Dec 2016 	1134.26
15 Dec 2016 	1128
14 Dec 2016 	1142.55
13 Dec 2016 	1158.09
12 Dec 2016 	1161.73
9  Dec 2016 	1159.47
8  Dec 2016 	1170.37
7  Dec 2016 	1173.32
6  Dec 2016 	1169.47
5  Dec 2016 	1169.9
2  Dec 2016 	1177.09
1  Dec 2016 	1171.21
30 Nov 2016 	1172.89
29 Nov 2016 	1187.83
28 Nov 2016 	1193.5
25 Nov 2016 	1183.36
24 Nov 2016 	1183.65
23 Nov 2016 	1187.89
22 Nov 2016 	1211.87
21 Nov 2016 	1213.82
18 Nov 2016 	1207.53
17 Nov 2016 	1215.95
16 Nov 2016 	1224.77
15 Nov 2016 	1228.27
14 Nov 2016 	1220.83
11 Nov 2016 	1226.78
10 Nov 2016 	1258.56
9  Nov 2016 	1277.63
8  Nov 2016 	1275.19
7  Nov 2016 	1281.21
3  Nov 2016 	1304.21
2  Nov 2016 	1302.16
1  Nov 2016 	1296.52
31 Oct 2016 	1287.62
30 Oct 2016 	1276.71
28 Oct 2016 	1275.06
27 Oct 2016 	1267.99
26 Oct 2016 	1266.64
25 Oct 2016 	1273.35
24 Oct 2016 	1263.95
21 Oct 2016 	1265.85
20 Oct 2016 	1265.24
19 Oct 2016 	1268.84
18 Oct 2016 	1261.98
17 Oct 2016 	1255.32
14 Oct 2016 	1250.91
13 Oct 2016 	1257.71
12 Oct 2016 	1254.84
11 Oct 2016 	1252.27
10 Oct 2016 	1259.2
7  Oct 2016 	1256.22
6  Oct 2016 	1253.88
5  Oct 2016 	1266.32
4  Oct 2016 	1268.05
3  Oct 2016 	1311.3
30 Sep 2016 	1315.93
29 Sep 2016 	1320.21
28 Sep 2016 	1321.35
27 Sep 2016 	1327.26
26 Sep 2016 	1337.91
23 Sep 2016 	1337.41
22 Sep 2016 	1336.97
21 Sep 2016 	1334.87
20 Sep 2016 	1314.75
19 Sep 2016 	1313.13
16 Sep 2016 	1310.28
15 Sep 2016 	1314.69
14 Sep 2016 	1322.85
13 Sep 2016 	1319
12 Sep 2016 	1327.52
9  Sep 2016 	1328.04
8  Sep 2016 	1338.34
7  Sep 2016 	1345.11
6  Sep 2016 	1349.79
5  Sep 2016 	1326.85
2  Sep 2016 	1324.83
1  Sep 2016 	1313.7
31 Aug 2016 	1308.84
30 Aug 2016 	1311.07
29 Aug 2016 	1323.32
26 Aug 2016 	1321.24
25 Aug 2016 	1321.87
24 Aug 2016 	1324.07
23 Aug 2016 	1337.47
22 Aug 2016 	1338.97
19 Aug 2016 	1341.62
18 Aug 2016 	1352.17
17 Aug 2016 	1348.55
16 Aug 2016 	1345.92
15 Aug 2016 	1339.29
12 Aug 2016 	1336.07
11 Aug 2016 	1338.72
10 Aug 2016 	1346.62
9  Aug 2016 	1340.6
8  Aug 2016 	1335.23
5  Aug 2016 	1335.45
4  Aug 2016 	1361.1
3  Aug 2016 	1358.19
2  Aug 2016 	1363.54
1  Aug 2016 	1353.03
29 Jul 2016 	1350.81
28 Jul 2016 	1335.69
27 Jul 2016 	1339.8
26 Jul 2016 	1320.23
25 Jul 2016 	1315.48
22 Jul 2016 	1322.23
21 Jul 2016 	1331.04
20 Jul 2016 	1315.85
19 Jul 2016 	1331.97
18 Jul 2016 	1328.75
15 Jul 2016 	1337.26
14 Jul 2016 	1335.05
13 Jul 2016 	1342.57
12 Jul 2016 	1333.1
11 Jul 2016 	1355.3
8  Jul 2016 	1366.17
7  Jul 2016 	1360.22
6  Jul 2016 	1363.69
5  Jul 2016 	1356.32
4  Jul 2016 	1350.73
1  Jul 2016 	1341.71
30 Jun 2016 	1322.15
29 Jun 2016 	1319.05
28 Jun 2016 	1311.69
27 Jun 2016 	1324.37
24 Jun 2016 	1315.3
23 Jun 2016 	1256.75
22 Jun 2016 	1266.1
21 Jun 2016 	1268.06
20 Jun 2016 	1289.78
17 Jun 2016 	1298.73
16 Jun 2016 	1278.45
15 Jun 2016 	1291.75
14 Jun 2016 	1285.53
13 Jun 2016 	1283.76
10 Jun 2016 	1273.72
9  Jun 2016 	1269.67
8  Jun 2016 	1262.64
7  Jun 2016 	1243.63
6  Jun 2016 	1245.21
3  Jun 2016 	1244.25
2  Jun 2016 	1211.01
1  Jun 2016 	1212.93
31 May 2016 	1215.15
30 May 2016 	1205
27 May 2016 	1212.83
26 May 2016 	1219.74
25 May 2016 	1224.14
24 May 2016 	1227.14
23 May 2016 	1248.93
20 May 2016 	1252.19
19 May 2016 	1254.55
18 May 2016 	1258.47
17 May 2016 	1278.84
16 May 2016 	1274.2
13 May 2016 	1273.12
12 May 2016 	1263.66
11 May 2016 	1277.34
10 May 2016 	1265.75
9  May 2016 	1263.79
6  May 2016 	1287.72
5  May 2016 	1277.68
4  May 2016 	1279.6
3  May 2016 	1286.53
2  May 2016 	1291.4
29 Apr 2016 	1292.87
28 Apr 2016 	1266.17
27 Apr 2016 	1245.78
26 Apr 2016 	1243.3
25 Apr 2016 	1237.77
22 Apr 2016 	1232.54
21 Apr 2016 	1248.01
20 Apr 2016 	1244.22
19 Apr 2016 	1250.12
18 Apr 2016 	1232.5
15 Apr 2016 	1233.85
14 Apr 2016 	1227.79
13 Apr 2016 	1242.4
12 Apr 2016 	1255.41
11 Apr 2016 	1257.74
8  Apr 2016 	1238.84
7  Apr 2016 	1240.33
6  Apr 2016 	1222.27
5  Apr 2016 	1231.22
4  Apr 2016 	1215.48
1  Apr 2016 	1222.62
31 Mar 2016 	1232.43
30 Mar 2016 	1224.9
29 Mar 2016 	1241.87
28 Mar 2016 	1221.55
24 Mar 2016 	1216.72
23 Mar 2016 	1216.81
22 Mar 2016 	1219.99
21 Mar 2016 	1248.15
20 Mar 2016 	1243.71
17 Mar 2016 	1255.2
16 Mar 2016 	1257.78
15 Mar 2016 	1262.38
14 Mar 2016 	1232.29
13 Mar 2016 	1235.15
11 Mar 2016 	1250.6
10 Mar 2016 	1272.15
9  Mar 2016 	1253.02
8  Mar 2016 	1261.34
7  Mar 2016 	1267.17
4  Mar 2016 	1259.23
3  Mar 2016 	1264.13
2  Mar 2016 	1239.92
1  Mar 2016 	1232.06
29 Feb 2016 	1238.5
26 Feb 2016 	1222.31
25 Feb 2016 	1232.95
24 Feb 2016 	1228.69
23 Feb 2016 	1225.59
22 Feb 2016 	1208.65
19 Feb 2016 	1226.25
18 Feb 2016 	1230.79
17 Feb 2016 	1208.41
16 Feb 2016 	1200.33
15 Feb 2016 	1208.88
12 Feb 2016 	1237.88
11 Feb 2016 	1246.58
10 Feb 2016 	1197.05
9  Feb 2016 	1188.95
8  Feb 2016 	1189.01
5  Feb 2016 	1173.69
4  Feb 2016 	1155.37
3  Feb 2016 	1142.45
2  Feb 2016 	1129
1  Feb 2016 	1128.37
29 Jan 2016 	1118.08
28 Jan 2016 	1115.17
27 Jan 2016 	1124.95
26 Jan 2016 	1119.78
25 Jan 2016 	1107.86
22 Jan 2016 	1097.88
21 Jan 2016 	1101.16
20 Jan 2016 	1100.71
19 Jan 2016 	1087.02
18 Jan 2016 	1089.14
15 Jan 2016 	1088.72
14 Jan 2016 	1078.26
13 Jan 2016 	1093.5
12 Jan 2016 	1086.37
11 Jan 2016 	1094.21
8  Jan 2016 	1104.37
7  Jan 2016 	1108.95
6  Jan 2016 	1093.48
5  Jan 2016 	1077.53
4  Jan 2016 	1074.49
1  Jan 2016 	1060.54
31 Dec 2015 	1060.8
30 Dec 2015 	1061.32
29 Dec 2015 	1068.87
28 Dec 2015 	1069.09
25 Dec 2015 	1075.62
24 Dec 2015 	1075.97
23 Dec 2015 	1070.26
22 Dec 2015 	1072.38
21 Dec 2015 	1078.11
18 Dec 2015 	1066.19
17 Dec 2015 	1051.07
16 Dec 2015 	1072.36
15 Dec 2015 	1061.08
14 Dec 2015 	1060.01
11 Dec 2015 	1074.5
10 Dec 2015 	1071.46
09 Dec 2015 	1072.7
08 Dec 2015 	1074.75
07 Dec 2015 	1071.33
04 Dec 2015 	1086.32
03 Dec 2015 	1061.94
02 Dec 2015 	1053.5
01 Dec 2015 	1069.05
30 Nov 2015 	1064.58
27 Nov 2015 	1058
26 Nov 2015 	1071.82
25 Nov 2015 	1071.2
24 Nov 2015 	1075.43
23 Nov 2015 	1069.14
20 Nov 2015 	1077.9
19 Nov 2015 	1082.16
18 Nov 2015 	1070.62
17 Nov 2015 	1070.25
16 Nov 2015 	1082.85
13 Nov 2015 	1083.82
12 Nov 2015 	1085.1
11 Nov 2015 	1086.24
10 Nov 2015 	1089.61
09 Nov 2015 	1092.18
06 Nov 2015 	1089.63
05 Nov 2015 	1103.84
04 Nov 2015 	1107.74
03 Nov 2015 	1117.64
02 Nov 2015 	1133.62
30 Oct 2015 	1142.1
29 Oct 2015 	1145.86
28 Oct 2015 	1156.15
27 Oct 2015 	1166.74
26 Oct 2015 	1163
23 Oct 2015 	1164.2
22 Oct 2015 	1166.01
21 Oct 2015 	1167.16
20 Oct 2015 	1176.01
19 Oct 2015 	1170.63
16 Oct 2015 	1176.95
15 Oct 2015 	1183.02
14 Oct 2015 	1184.03
13 Oct 2015 	1168.68
12 Oct 2015 	1163.68
09 Oct 2015 	1155.93
08 Oct 2015 	1138.97
07 Oct 2015 	1145.42
06 Oct 2015 	1147.05
05 Oct 2015 	1135.6
02 Oct 2015 	1137.94
01 Oct 2015 	1113.63
30 Sep 2015 	1114.89
29 Sep 2015 	1127.25
28 Sep 2015 	1131.78
25 Sep 2015 	1146.25
24 Sep 2015 	1153.79
23 Sep 2015 	1130.25
22 Sep 2015 	1124.6
21 Sep 2015 	1133.18
18 Sep 2015 	1138.97
17 Sep 2015 	1131.38
16 Sep 2015 	1119.38
15 Sep 2015 	1105.07
14 Sep 2015 	1108.91
11 Sep 2015 	1107.63
10 Sep 2015 	1110.4
09 Sep 2015 	1107.66
08 Sep 2015 	1121.4
07 Sep 2015 	1118.8
04 Sep 2015 	1121.61
03 Sep 2015 	1125.36
02 Sep 2015 	1133.86
01 Sep 2015 	1140.11
31 Aug 2015 	1134.39
28 Aug 2015 	1133.41
27 Aug 2015 	1124.82
26 Aug 2015 	1125.04
25 Aug 2015 	1140.49
24 Aug 2015 	1155.02
21 Aug 2015 	1160.18
20 Aug 2015 	1152.08
19 Aug 2015 	1133.85
18 Aug 2015 	1117.64
17 Aug 2015 	1117.35
14 Aug 2015 	1114.94
13 Aug 2015 	1115.04
12 Aug 2015 	1124.38
11 Aug 2015 	1108.86
10 Aug 2015 	1104.41
07 Aug 2015 	1094
06 Aug 2015 	1089.49
05 Aug 2015 	1084.92
04 Aug 2015 	1087.67
03 Aug 2015 	1086.64
31 Jul 2015 	1095.38
30 Jul 2015 	1088.43
29 Jul 2015 	1096.7
28 Jul 2015 	1095.32
27 Jul 2015 	1093.86
24 Jul 2015 	1099
23 Jul 2015 	1090.51
22 Jul 2015 	1094.08
21 Jul 2015 	1101.05
20 Jul 2015 	1096.48
17 Jul 2015 	1134.29
16 Jul 2015 	1145.28
15 Jul 2015 	1149.39
14 Jul 2015 	1155.84
13 Jul 2015 	1157.82
10 Jul 2015 	1163.67
09 Jul 2015 	1159.12
08 Jul 2015 	1157.99
07 Jul 2015 	1155.19
06 Jul 2015 	1170.09
03 Jul 2015 	1168.33
02 Jul 2015 	1166.06
01 Jul 2015 	1168.75
30 Jun 2015 	1172.24
29 Jun 2015 	1179.69
26 Jun 2015 	1175.28
25 Jun 2015 	1172.98
24 Jun 2015 	1175.33
23 Jun 2015 	1178.53
22 Jun 2015 	1185.42
19 Jun 2015 	1200.06
18 Jun 2015 	1201.43
17 Jun 2015 	1185.46
16 Jun 2015 	1181.93
15 Jun 2015 	1186.07
12 Jun 2015 	1181.5
11 Jun 2015 	1181.86
10 Jun 2015 	1185.68
09 Jun 2015 	1176.38
08 Jun 2015 	1173.96
05 Jun 2015 	1171.8
04 Jun 2015 	1176.37
03 Jun 2015 	1184.68
02 Jun 2015 	1192.5
01 Jun 2015 	1189.06
29 May 2015 	1190.34
28 May 2015 	1187.97
27 May 2015 	1187.5
26 May 2015 	1186.87
25 May 2015 	1207.02
22 May 2015 	1205.96
21 May 2015 	1205.82
20 May 2015 	1209.67
19 May 2015 	1207.28
18 May 2015 	1224.85
15 May 2015 	1223.86
14 May 2015 	1220.59
13 May 2015 	1215.5
12 May 2015 	1193.36
11 May 2015 	1183.86
08 May 2015 	1188.04
07 May 2015 	1184.39
06 May 2015 	1192.13
05 May 2015 	1193.05
04 May 2015 	1188.11
01 May 2015 	1178.19
30 Apr 2015 	1183.84
29 Apr 2015 	1204.33
28 Apr 2015 	1211.97
27 Apr 2015 	1201.76
24 Apr 2015 	1179.19
23 Apr 2015 	1193.8
22 Apr 2015 	1187.08
21 Apr 2015 	1202.02
20 Apr 2015 	1195.04
17 Apr 2015 	1204.14
16 Apr 2015 	1197.93
15 Apr 2015 	1202.23
14 Apr 2015 	1191.93
13 Apr 2015 	1198.39
10 Apr 2015 	1207.47
09 Apr 2015 	1194.76
08 Apr 2015 	1202.43
07 Apr 2015 	1209.06
06 Apr 2015 	1214.64
03 Apr 2015 	1200.75
02 Apr 2015 	1202.42
01 Apr 2015 	1203.85
31 Mar 2015 	1183.3
